id,dane_code,area,year_of_incident,amount,source_id
823,25148,URBANA,2019,1,35
824,11001,URBANA,2019,1,35
825,47555,URBANA,2019,1,35
826,20011,URBANA,2019,1,35
827,05107,RURAL,2019,1,35
828,44001,URBANA,2019,1,35
829,76497,URBANA,2019,1,35
830,54206,RURAL,2019,1,35
831,05670,RURAL,2019,1,35
832,81794,RURAL,2019,1,35
833,19807,RURAL,2019,1,35
834,19130,RURAL,2019,1,35
835,05079,RURAL,2019,1,35
836,81065,URBANA,2019,1,35
837,11001,URBANA,2019,1,35
838,68190,RURAL,2019,1,35
839,20750,RURAL,2019,1,35
840,76892,URBANA,2019,1,35
841,68547,RURAL,2019,1,35
842,54810,URBANA,2019,1,35
843,44650,URBANA,2019,1,35
844,25295,RURAL,2019,1,35
845,76834,URBANA,2019,1,35
846,11001,URBANA,2019,1,35
847,81065,RURAL,2019,1,35
848,11001,URBANA,2019,1,35
849,19212,URBANA,2019,1,35
850,13468,URBANA,2019,1,35
851,08001,URBANA,2019,1,35
852,11001,URBANA,2019,1,35
853,44430,URBANA,2019,1,35
854,25320,URBANA,2019,1,35
855,25799,URBANA,2019,1,35
856,25473,RURAL,2019,1,35
857,25290,RURAL,2019,1,35
858,11001,URBANA,2019,1,35
859,08520,RURAL,2019,1,35
860,81736,URBANA,2019,1,35
861,81300,URBANA,2019,1,35
862,08001,URBANA,2019,1,35
863,11001,URBANA,2019,1,35
864,05079,RURAL,2019,1,35
865,08001,URBANA,2019,1,35
866,11001,URBANA,2019,1,35
867,81794,URBANA,2019,1,35
868,13654,URBANA,2019,1,35
869,19130,RURAL,2019,1,35
870,20710,RURAL,2019,1,35
871,11001,URBANA,2019,1,35
872,11001,URBANA,2019,1,35
873,81736,RURAL,2019,1,35
874,25473,URBANA,2019,1,35
875,81001,URBANA,2019,1,35
876,81065,RURAL,2019,1,35
877,25269,URBANA,2019,1,35
878,25290,URBANA,2019,1,35
879,23570,URBANA,2019,1,35
880,08433,URBANA,2019,1,35
881,76895,RURAL,2019,1,35
882,81794,RURAL,2019,1,35
883,73001,URBANA,2019,1,35
884,76036,URBANA,2019,1,35
885,13468,URBANA,2019,1,35
886,13894,RURAL,2019,1,35
887,23660,RURAL,2019,1,35
888,13244,RURAL,2019,1,35
889,20011,URBANA,2019,1,35
890,73001,RURAL,2019,1,35
891,11001,URBANA,2019,1,35
892,81065,URBANA,2019,1,35
893,08001,URBANA,2019,1,35
894,73200,RURAL,2019,1,35
895,25286,URBANA,2019,1,35
896,19001,RURAL,2019,1,35
897,05686,RURAL,2019,1,35
898,11001,URBANA,2019,1,35
899,11001,URBANA,2019,1,35
900,13244,RURAL,2019,1,35
901,68655,RURAL,2019,1,35
902,81736,RURAL,2019,1,35
903,54206,RURAL,2019,1,35
904,25290,RURAL,2019,1,35
905,47745,RURAL,2019,1,35
906,20011,RURAL,2019,1,35
907,05001,URBANA,2019,1,35
908,81736,URBANA,2019,1,35
909,76890,RURAL,2019,1,35
910,47030,RURAL,2019,1,35
911,81736,RURAL,2019,1,35
912,76109,RURAL,2019,1,35
913,11001,URBANA,2019,1,35
914,54250,RURAL,2019,1,35
915,11001,URBANA,2019,1,35
916,47001,RURAL,2019,1,35
917,20011,RURAL,2019,1,35
918,11001,URBANA,2019,1,35
919,25320,URBANA,2019,1,35
920,11001,URBANA,2019,1,35
921,11001,URBANA,2019,1,35
922,76834,URBANA,2019,1,35
923,11001,URBANA,2019,1,35
924,81794,RURAL,2019,1,35
925,25754,URBANA,2019,1,35
926,25817,URBANA,2019,1,35
927,11001,URBANA,2019,1,35
928,47288,RURAL,2019,1,35
929,19450,URBANA,2019,1,35
930,05660,RURAL,2019,1,35
931,25290,RURAL,2019,1,35
932,73483,RURAL,2019,1,35
933,73319,URBANA,2019,1,35
934,13140,URBANA,2019,1,35
935,47030,RURAL,2019,1,35
936,08001,URBANA,2019,1,35
937,11001,URBANA,2019,1,35
938,81736,URBANA,2019,1,35
939,73770,RURAL,2019,1,35
940,19450,RURAL,2019,1,35
941,76113,RURAL,2019,1,35
942,52254,RURAL,2019,1,35
943,20250,RURAL,2019,1,35
944,05212,RURAL,2019,1,35
945,11001,URBANA,2019,1,35
946,11001,URBANA,2019,1,35
947,08001,URBANA,2019,1,35
948,47001,URBANA,2019,1,35
949,47980,RURAL,2019,1,35
950,11001,URBANA,2019,1,35
951,25754,URBANA,2019,1,35
952,25148,URBANA,2019,1,35
953,19532,RURAL,2019,1,35
954,70508,RURAL,2019,1,35
955,70001,URBANA,2019,1,35
956,25183,URBANA,2019,1,35
957,11001,URBANA,2019,1,35
958,47555,RURAL,2019,1,35
959,76109,URBANA,2019,1,35
960,52835,RURAL,2019,1,35
961,08001,URBANA,2019,1,35
962,11001,URBANA,2019,1,35
963,11001,URBANA,2019,1,35
964,81736,RURAL,2019,1,35
965,76113,RURAL,2019,1,35
966,81794,RURAL,2019,1,35
967,05686,RURAL,2019,1,35
968,05686,RURAL,2019,1,35
969,20400,RURAL,2019,1,35
970,05679,RURAL,2019,1,35
971,68524,RURAL,2019,1,35
972,19001,RURAL,2019,1,35
973,54810,RURAL,2019,1,35
974,25473,RURAL,2019,1,35
975,11001,URBANA,2019,1,35
976,70418,URBANA,2019,1,35
977,76890,RURAL,2019,1,35
978,11001,URBANA,2019,1,35
979,47001,RURAL,2019,1,35
980,08001,URBANA,2019,1,35
981,81300,URBANA,2019,1,35
982,73268,RURAL,2019,1,35
983,81300,RURAL,2019,1,35
984,05088,URBANA,2019,1,35
985,25290,RURAL,2019,1,35
986,19532,RURAL,2019,1,35
987,81736,RURAL,2019,1,35
988,11001,URBANA,2019,1,35
989,44001,RURAL,2019,1,35
990,54670,RURAL,2019,1,35
991,05686,RURAL,2019,1,35
992,19130,RURAL,2019,1,35
993,81300,URBANA,2019,1,35
994,81736,RURAL,2019,1,35
995,54344,RURAL,2019,1,35
996,81736,URBANA,2019,1,35
997,19130,RURAL,2019,1,35
998,08296,URBANA,2019,1,35
999,25286,URBANA,2019,1,35
1000,73319,URBANA,2019,1,35
1001,25183,URBANA,2019,1,35
1002,13244,RURAL,2019,1,35
1003,23555,RURAL,2019,1,35
1004,08758,URBANA,2019,1,35
1005,05120,RURAL,2019,1,35
1006,05390,RURAL,2019,1,35
1007,11001,URBANA,2019,1,35
1008,08758,URBANA,2019,1,35
1009,81065,URBANA,2019,1,35
1010,73408,URBANA,2019,1,35
1011,81736,URBANA,2019,1,35
1012,08001,URBANA,2019,1,35
1013,54001,RURAL,2019,1,35
1014,68773,RURAL,2019,1,35
1015,25740,URBANA,2019,1,35
1016,76892,URBANA,2019,1,35
1017,11001,URBANA,2019,1,35
1018,19130,RURAL,2019,1,35
1019,52240,URBANA,2019,1,35
1020,81300,RURAL,2019,1,35
1021,13657,URBANA,2019,1,35
1022,19698,RURAL,2019,1,35
1023,47980,RURAL,2019,1,35
1024,54001,URBANA,2019,1,35
1025,81300,URBANA,2019,1,35
1026,20011,RURAL,2019,1,35
1027,20011,URBANA,2019,1,35
1028,73026,RURAL,2019,1,35
1029,76497,RURAL,2019,1,35
1030,73268,RURAL,2019,1,35
1031,81736,RURAL,2019,1,35
1032,25754,URBANA,2019,1,35
1033,11001,URBANA,2019,1,35
1034,25743,URBANA,2019,1,35
1035,19130,RURAL,2019,1,35
1036,54174,RURAL,2019,2,35
1037,11001,URBANA,2019,1,35
1038,05591,RURAL,2019,1,35
1039,25843,URBANA,2019,1,35
1040,25019,RURAL,2019,1,35
1041,11001,URBANA,2019,1,35
1042,11001,URBANA,2019,1,35
1043,73449,RURAL,2019,1,35
1044,05129,RURAL,2019,1,35
1045,47189,RURAL,2019,1,35
1046,63001,URBANA,2019,1,35
1047,11001,URBANA,2019,1,35
1048,11001,URBANA,2019,1,35
1049,08001,URBANA,2019,1,35
1050,08137,RURAL,2019,1,35
1051,23079,RURAL,2019,1,35
1052,13001,URBANA,2019,1,35
1053,11001,URBANA,2019,1,35
1054,54518,URBANA,2019,1,35
1055,81794,RURAL,2019,1,35
1056,08296,URBANA,2019,1,35
1057,25572,URBANA,2019,1,35
1058,25320,URBANA,2019,1,35
1059,81065,RURAL,2019,1,35
1060,20750,RURAL,2019,1,35
1061,20178,RURAL,2019,1,35
1062,05079,RURAL,2019,1,35
1063,54800,RURAL,2019,1,35
1064,05360,URBANA,2019,1,35
1065,19450,RURAL,2019,1,35
1066,05129,RURAL,2019,1,35
1067,25473,URBANA,2019,1,35
1068,15572,RURAL,2019,1,35
1069,54206,RURAL,2019,1,35
1070,54518,RURAL,2019,1,35
1071,08001,URBANA,2019,1,35
1072,68655,RURAL,2019,1,35
1073,13140,URBANA,2019,1,35
1074,19212,RURAL,2019,1,35
1075,11001,URBANA,2019,1,35
1076,19573,RURAL,2019,1,35
1077,05079,RURAL,2019,1,35
1078,11001,URBANA,2019,1,35
1079,25312,RURAL,2019,1,35
1080,81794,RURAL,2019,1,35
1081,11001,URBANA,2019,1,35
1082,76109,RURAL,2019,1,35
1083,25754,URBANA,2019,1,35
1084,25290,URBANA,2019,1,35
1085,76890,RURAL,2019,1,35
1086,76109,RURAL,2019,1,35
1087,13001,URBANA,2019,1,35
1088,20178,RURAL,2019,1,35
1089,81736,RURAL,2019,1,35
1090,08634,RURAL,2019,1,35
1091,11001,URBANA,2019,2,35
1092,81794,RURAL,2019,1,35
1093,76892,RURAL,2019,1,35
1094,54261,RURAL,2019,1,35
1095,08758,URBANA,2019,1,35
1096,05138,RURAL,2019,1,35
1097,73217,RURAL,2019,1,35
1098,44090,RURAL,2019,1,35
1099,25320,RURAL,2019,1,35
1100,54518,RURAL,2019,1,35
1101,23570,RURAL,2019,1,35
1102,25099,RURAL,2019,1,35
1103,05129,RURAL,2019,1,35
1104,08634,RURAL,2019,1,35
1105,05001,URBANA,2019,1,35
1106,08001,URBANA,2019,1,35
1107,25320,RURAL,2019,1,35
1108,19807,RURAL,2019,1,35
1109,08433,URBANA,2019,1,35
1110,11001,URBANA,2019,1,35
1111,11001,URBANA,2019,1,35
1112,05585,RURAL,2019,1,35
1113,11001,URBANA,2019,1,35
1114,13001,URBANA,2019,1,35
1115,11001,URBANA,2019,1,35
1116,76001,URBANA,2019,1,35
1117,11001,URBANA,2019,1,35
1118,25488,RURAL,2019,1,35
1119,19532,RURAL,2019,1,35
1120,76036,RURAL,2019,1,35
1121,20750,RURAL,2019,1,35
1122,76606,RURAL,2019,1,35
1123,25473,URBANA,2019,1,35
1124,54810,RURAL,2019,1,35
1125,19050,RURAL,2018,1,35
1126,11001,URBANA,2018,1,35
1127,81736,RURAL,2018,1,35
1128,76109,URBANA,2018,1,35
1129,08758,URBANA,2018,1,35
1130,11001,URBANA,2018,1,35
1131,19450,URBANA,2018,1,35
1132,54680,RURAL,2018,1,35
1133,05088,URBANA,2018,1,35
1134,11001,URBANA,2018,1,35
1135,11001,URBANA,2018,1,35
1136,05129,URBANA,2018,1,35
1137,25754,URBANA,2018,1,35
1138,11001,URBANA,2018,1,35
1139,19130,RURAL,2018,1,35
1140,19256,RURAL,2018,1,35
1141,81300,RURAL,2018,1,35
1142,54810,RURAL,2018,1,35
1143,25875,URBANA,2018,1,35
1144,54250,RURAL,2018,1,35
1145,11001,URBANA,2018,1,35
1146,05266,URBANA,2018,1,35
1147,05129,RURAL,2018,1,35
1148,13001,URBANA,2018,1,35
1149,19450,RURAL,2018,1,35
1150,20770,RURAL,2018,1,35
1151,11001,URBANA,2018,1,35
1152,17380,URBANA,2018,1,35
1153,54810,RURAL,2018,1,35
1154,25781,URBANA,2018,1,35
1155,81794,RURAL,2018,1,35
1156,19001,URBANA,2018,1,35
1157,19573,URBANA,2018,1,35
1158,44650,RURAL,2018,1,35
1159,05308,RURAL,2018,1,35
1160,52001,URBANA,2018,1,35
1161,76834,RURAL,2018,1,35
1162,52258,RURAL,2018,1,35
1163,11001,URBANA,2018,1,35
1164,76109,RURAL,2018,1,35
1165,08685,URBANA,2018,1,35
1166,54810,RURAL,2018,1,35
1167,11001,URBANA,2018,1,35
1168,11001,URBANA,2018,1,35
1169,54498,RURAL,2018,1,35
1170,52001,RURAL,2018,1,35
1171,54810,RURAL,2018,1,35
1172,81001,URBANA,2018,1,35
1173,11001,URBANA,2018,1,35
1174,11001,URBANA,2018,1,35
1175,25817,URBANA,2018,1,35
1176,11001,URBANA,2018,1,35
1177,11001,URBANA,2018,1,35
1178,81736,URBANA,2018,1,35
1179,08001,URBANA,2018,1,35
1180,11001,URBANA,2018,1,35
1181,15223,URBANA,2018,1,35
1182,05001,URBANA,2018,1,35
1183,54810,RURAL,2018,1,35
1184,20178,URBANA,2018,1,35
1185,54810,RURAL,2018,1,35
1186,81300,RURAL,2018,2,35
1187,11001,URBANA,2018,1,35
1188,81300,RURAL,2018,1,35
1189,76109,RURAL,2018,1,35
1190,11001,URBANA,2018,1,35
1191,68190,RURAL,2018,1,35
1192,11001,URBANA,2018,1,35
1193,11001,URBANA,2018,1,35
1194,54810,RURAL,2018,1,35
1195,81794,RURAL,2018,1,35
1196,11001,URBANA,2018,1,35
1197,47745,RURAL,2018,1,35
1198,81001,URBANA,2018,1,35
1199,11001,URBANA,2018,1,35
1200,05212,URBANA,2018,1,35
1201,25754,URBANA,2018,1,35
1202,11001,URBANA,2018,1,35
1203,81001,RURAL,2018,1,35
1204,13052,RURAL,2018,1,35
1205,81736,RURAL,2018,1,35
1206,76036,RURAL,2018,1,35
1207,25875,URBANA,2018,1,35
1208,76890,RURAL,2018,1,35
1209,11001,URBANA,2018,1,35
1210,73001,RURAL,2018,1,35
1211,05615,RURAL,2018,1,35
1212,54051,RURAL,2018,1,35
1213,11001,URBANA,2018,1,35
1214,81736,URBANA,2018,1,35
1215,05854,RURAL,2018,1,35
1216,11001,URBANA,2018,1,35
1217,15223,URBANA,2018,1,35
1218,68229,RURAL,2018,1,35
1219,54398,RURAL,2018,1,35
1220,25473,URBANA,2018,1,35
1221,70508,URBANA,2018,1,35
1222,11001,URBANA,2018,1,35
1223,05212,RURAL,2018,1,35
1224,05212,URBANA,2018,1,35
1225,05001,URBANA,2018,1,35
1226,08296,URBANA,2018,1,35
1227,25269,URBANA,2018,1,35
1228,20013,RURAL,2018,1,35
1229,63130,URBANA,2018,1,35
1230,76895,RURAL,2018,2,35
1231,11001,URBANA,2018,1,35
1232,76109,URBANA,2018,1,35
1233,05234,RURAL,2018,1,35
1234,20383,RURAL,2018,1,35
1235,47001,RURAL,2018,1,35
1236,81736,URBANA,2018,1,35
1237,19807,RURAL,2018,1,35
1238,54174,RURAL,2018,1,35
1239,73001,RURAL,2018,1,35
1240,13052,URBANA,2018,1,35
1241,41306,RURAL,2018,1,35
1242,11001,URBANA,2018,1,35
1243,11001,URBANA,2018,1,35
1244,05390,URBANA,2018,1,35
1245,76109,RURAL,2018,1,35
1246,11001,URBANA,2018,1,35
1247,05483,URBANA,2018,1,35
1248,05885,RURAL,2018,1,35
1249,19130,RURAL,2018,1,35
1250,81794,RURAL,2018,2,35
1251,81065,RURAL,2018,1,35
1252,25214,URBANA,2018,1,35
1253,25269,URBANA,2018,1,35
1254,05679,RURAL,2018,1,35
1255,19450,RURAL,2018,1,35
1256,11001,URBANA,2018,1,35
1257,73001,URBANA,2018,1,35
1258,54810,RURAL,2018,1,35
1259,54109,RURAL,2018,1,35
1260,05467,URBANA,2018,1,35
1261,47001,URBANA,2018,1,35
1262,11001,URBANA,2018,1,35
1263,81300,URBANA,2018,1,35
1264,76111,RURAL,2018,1,35
1265,76520,URBANA,2018,1,35
1266,08001,URBANA,2018,1,35
1267,25402,URBANA,2018,1,35
1268,73671,URBANA,2018,1,35
1269,11001,URBANA,2018,1,35
1270,05679,RURAL,2018,1,35
1271,54003,RURAL,2018,1,35
1272,81065,RURAL,2018,1,35
1273,08520,RURAL,2018,2,35
1274,11001,URBANA,2018,1,35
1275,11001,RURAL,2018,1,35
1276,11001,RURAL,2018,1,35
1277,19130,RURAL,2018,1,35
1278,76111,RURAL,2018,1,35
1279,11001,URBANA,2018,2,35
1280,11001,URBANA,2018,1,35
1281,44420,RURAL,2018,1,35
1282,81794,RURAL,2018,1,35
1283,11001,URBANA,2018,1,35
1284,11001,URBANA,2018,1,35
1285,76147,URBANA,2018,1,35
1286,20614,RURAL,2018,1,35
1287,11001,URBANA,2018,1,35
1288,25312,URBANA,2018,1,35
1289,08758,URBANA,2018,1,35
1290,76113,RURAL,2018,1,35
1291,11001,URBANA,2018,1,35
1292,11001,URBANA,2018,1,35
1293,25754,URBANA,2018,1,35
1294,11001,URBANA,2018,1,35
1295,76113,RURAL,2018,1,35
1296,25286,URBANA,2018,1,35
1297,11001,URBANA,2018,1,35
1298,76318,RURAL,2018,1,35
1299,13001,URBANA,2018,1,35
1300,81736,RURAL,2018,2,35
1301,54810,RURAL,2018,1,35
1302,76318,RURAL,2018,1,35
1303,11001,URBANA,2018,1,35
1304,76834,RURAL,2018,1,35
1305,73001,RURAL,2018,1,35
1306,52687,RURAL,2018,1,35
1307,25817,RURAL,2018,1,35
1308,73268,URBANA,2018,1,35
1309,54003,RURAL,2018,1,35
1310,81065,URBANA,2018,1,35
1311,81065,RURAL,2018,2,35
1312,11001,URBANA,2018,1,35
1313,11001,URBANA,2018,1,35
1314,76113,RURAL,2018,1,35
1315,11001,URBANA,2018,1,35
1316,68190,RURAL,2018,1,35
1317,25430,RURAL,2018,1,35
1318,25430,RURAL,2018,1,35
1319,76109,URBANA,2018,1,35
1320,81300,RURAL,2018,1,35
1321,05088,URBANA,2018,1,35
1322,08758,URBANA,2018,1,35
1323,54003,URBANA,2018,1,35
1324,19548,RURAL,2018,1,35
1325,08001,URBANA,2018,1,35
1326,76890,RURAL,2018,1,35
1327,76109,URBANA,2018,1,35
1328,08001,URBANA,2018,1,35
1329,25817,RURAL,2018,1,35
1330,11001,URBANA,2018,1,35
1331,08433,URBANA,2018,1,35
1332,05197,RURAL,2018,1,35
1333,05652,RURAL,2018,1,35
1334,76497,RURAL,2018,1,35
1335,63130,RURAL,2018,1,35
1336,19142,RURAL,2018,1,35
1337,11001,URBANA,2018,1,35
1338,52354,URBANA,2018,1,35
1339,08001,URBANA,2018,1,35
1340,05197,RURAL,2018,1,35
1341,25473,URBANA,2018,1,35
1342,05360,URBANA,2018,1,35
1343,41615,RURAL,2018,1,35
1344,25899,URBANA,2018,1,35
1345,11001,URBANA,2018,1,35
1346,19130,RURAL,2018,1,35
1347,76895,RURAL,2018,1,35
1348,05088,URBANA,2018,1,35
1349,76233,RURAL,2018,1,35
1350,41551,RURAL,2018,1,35
1351,68575,RURAL,2018,1,35
1352,20011,RURAL,2018,1,35
1353,54398,RURAL,2018,1,35
1354,11001,URBANA,2018,1,35
1355,19142,RURAL,2018,1,35
1356,20770,RURAL,2018,1,35
1357,20011,RURAL,2018,1,35
1358,13673,URBANA,2018,1,35
1359,20011,URBANA,2018,1,35
1360,08758,URBANA,2018,1,35
1361,81794,RURAL,2018,1,35
1362,73001,RURAL,2018,1,35
1363,73449,RURAL,2018,1,35
1364,08001,URBANA,2018,1,35
1365,11001,URBANA,2018,1,35
1366,19130,RURAL,2018,1,35
1367,25307,RURAL,2018,1,35
1368,73200,RURAL,2018,1,35
1369,25019,RURAL,2018,1,35
1370,25269,URBANA,2018,1,35
1371,81065,RURAL,2018,1,35
1372,11001,URBANA,2018,1,35
1373,47001,RURAL,2018,1,35
1374,54128,RURAL,2018,1,35
1375,19622,RURAL,2018,1,35
1376,52079,URBANA,2018,1,35
1377,73200,RURAL,2018,1,35
1378,76109,RURAL,2018,1,35
1379,54810,RURAL,2018,1,35
1380,08001,URBANA,2018,1,35
1381,73200,RURAL,2018,1,35
1382,11001,URBANA,2018,1,35
1383,05154,RURAL,2018,1,35
1384,13654,URBANA,2018,1,35
1385,25754,RURAL,2018,1,35
1386,11001,URBANA,2018,1,35
1387,08560,RURAL,2018,1,35
1388,52786,RURAL,2018,1,35
1389,73319,URBANA,2018,1,35
1390,19807,RURAL,2018,1,35
1391,76109,RURAL,2018,1,35
1392,68190,RURAL,2018,1,35
1393,25312,RURAL,2018,1,35
1394,47570,RURAL,2018,1,35
1395,11001,URBANA,2018,1,35
1396,25269,URBANA,2018,1,35
1397,76233,RURAL,2018,1,35
1398,23660,URBANA,2018,1,35
1399,76001,RURAL,2018,1,35
1400,81300,RURAL,2018,1,35
1401,08001,RURAL,2018,1,35
1402,63130,URBANA,2018,1,35
1403,25430,RURAL,2018,1,35
1404,11001,URBANA,2018,1,35
1405,11001,URBANA,2018,1,35
1406,11001,URBANA,2018,1,35
1407,05887,RURAL,2018,1,35
1408,25312,RURAL,2018,1,35
1409,19300,RURAL,2018,1,35
1410,05411,RURAL,2018,1,35
1411,76895,RURAL,2018,1,35
1412,19450,RURAL,2018,1,35
1413,13657,URBANA,2018,1,35
1414,73319,RURAL,2018,1,35
1415,76403,RURAL,2018,1,35
1416,19450,RURAL,2018,1,35
1417,25754,URBANA,2018,1,35
1418,81794,RURAL,2018,1,35
1419,20238,RURAL,2018,1,35
1420,20614,RURAL,2018,1,35
1421,73200,RURAL,2018,1,35
1422,11001,URBANA,2018,1,35
1423,76497,RURAL,2018,1,35
1424,05129,URBANA,2018,1,35
1425,11001,URBANA,2018,1,35
1426,08001,URBANA,2018,1,35
1427,11001,URBANA,2018,1,35
1428,19130,URBANA,2018,1,35
1429,54800,RURAL,2018,1,35
1430,25473,URBANA,2018,1,35
1431,44035,URBANA,2018,1,35
1432,76306,RURAL,2018,1,35
1433,08001,URBANA,2018,1,35
1434,25099,RURAL,2018,1,35
1435,76497,RURAL,2018,1,35
1436,73319,RURAL,2018,1,35
1437,19450,RURAL,2018,1,35
1438,54003,RURAL,2018,1,35
1439,81300,RURAL,2018,1,35
1440,63401,URBANA,2018,1,35
1441,11001,URBANA,2018,1,35
1442,25430,URBANA,2018,1,35
1443,11001,URBANA,2018,1,35
1444,15572,RURAL,2018,1,35
1445,08001,URBANA,2018,1,35
1446,11001,URBANA,2018,1,35
1447,25290,RURAL,2018,1,35
1448,81736,RURAL,2018,1,35
1449,68190,RURAL,2018,1,35
1450,25430,RURAL,2018,1,35
1451,11001,URBANA,2018,1,35
1452,73001,RURAL,2018,1,35
1453,52435,RURAL,2018,1,35
1454,44560,RURAL,2018,1,35
1455,81300,RURAL,2018,1,35
1456,81794,RURAL,2018,1,35
1457,19142,RURAL,2018,1,35
1458,76895,RURAL,2018,1,35
1459,20614,RURAL,2018,1,35
1460,08001,URBANA,2018,1,35
1461,23660,RURAL,2018,1,35
1462,11001,URBANA,2018,1,35
1463,19785,RURAL,2018,1,35
1464,20060,RURAL,2018,1,35
1465,73349,RURAL,2018,1,35
1466,13244,URBANA,2018,1,35
1467,05615,URBANA,2018,1,35
1468,19130,RURAL,2018,1,35
1469,76834,RURAL,2018,1,35
1470,25320,RURAL,2018,1,35
1471,05649,RURAL,2018,1,35
1472,19780,RURAL,2018,1,35
1473,11001,URBANA,2018,1,35
1474,23162,RURAL,2018,1,35
1475,23660,RURAL,2018,1,35
1476,05308,RURAL,2018,1,35
1477,63401,RURAL,2018,1,35
1478,76109,URBANA,2018,1,35
1479,54385,RURAL,2018,1,35
1480,76109,URBANA,2018,1,35
1481,05113,URBANA,2018,1,35
1482,81736,URBANA,2018,1,35
1483,20060,RURAL,2018,1,35
1484,19142,URBANA,2018,1,35
1485,52001,URBANA,2018,1,35
1486,11001,URBANA,2018,1,35
1487,19212,URBANA,2018,1,35
1488,25430,URBANA,2018,1,35
1489,05380,URBANA,2018,1,35
1490,54385,RURAL,2018,1,35
1491,68406,URBANA,2018,1,35
1492,81794,URBANA,2018,1,35
1493,76109,URBANA,2018,1,35
1494,11001,URBANA,2018,1,35
1495,25754,URBANA,2018,1,35
1496,19845,RURAL,2018,1,35
1497,23660,RURAL,2018,1,35
1498,11001,URBANA,2018,1,35
1499,81736,RURAL,2018,1,35
1500,54003,RURAL,2018,1,35
1501,25269,RURAL,2018,1,35
1502,76834,RURAL,2018,1,35
1503,05890,RURAL,2018,1,35
1504,76890,RURAL,2018,1,35
1505,54003,RURAL,2018,1,35
1506,73275,RURAL,2018,1,35
1507,25473,URBANA,2018,1,35
1508,23555,RURAL,2018,1,35
1509,76670,RURAL,2018,1,35
1510,76895,RURAL,2018,1,35
1511,05631,URBANA,2018,1,35
1512,66075,RURAL,2018,1,35
1513,11001,URBANA,2018,1,35
1514,76109,URBANA,2018,1,35
1515,05360,URBANA,2018,1,35
1516,86568,RURAL,2018,1,35
1517,63130,URBANA,2018,1,35
1518,20238,RURAL,2018,1,35
1519,20614,RURAL,2018,1,35
1520,63130,RURAL,2018,1,35
1521,08758,URBANA,2018,1,35
1522,13001,URBANA,2017,1,35
1523,08001,URBANA,2017,1,35
1524,19548,RURAL,2017,1,35
1525,27245,URBANA,2017,1,35
1526,08758,URBANA,2017,1,35
1527,76109,URBANA,2017,1,35
1528,25473,URBANA,2017,1,35
1529,11001,URBANA,2017,1,35
1530,17380,RURAL,2017,1,35
1531,76109,RURAL,2017,1,35
1532,05591,RURAL,2017,1,35
1533,20013,RURAL,2017,1,35
1534,73268,RURAL,2017,1,35
1535,25286,URBANA,2017,1,35
1536,19513,RURAL,2017,1,35
1537,05079,RURAL,2017,1,35
1538,11001,URBANA,2017,1,35
1539,25269,RURAL,2017,1,35
1540,41006,RURAL,2017,1,35
1541,73349,RURAL,2017,1,35
1542,76895,RURAL,2017,1,35
1543,11001,URBANA,2017,1,35
1544,11001,URBANA,2017,1,35
1545,19130,RURAL,2017,1,35
1546,25312,RURAL,2017,1,35
1547,19548,RURAL,2017,1,35
1548,54720,RURAL,2017,1,35
1549,25214,URBANA,2017,2,35
1550,68572,RURAL,2017,1,35
1551,25769,URBANA,2017,1,35
1552,41770,RURAL,2017,1,35
1553,47189,URBANA,2017,1,35
1554,20614,RURAL,2017,1,35
1555,54003,RURAL,2017,1,35
1556,66001,RURAL,2017,1,35
1557,11001,URBANA,2017,1,35
1558,11001,URBANA,2017,1,35
1559,47288,URBANA,2017,1,35
1560,13657,URBANA,2017,1,35
1561,25473,URBANA,2017,1,35
1562,25286,URBANA,2017,1,35
1563,86885,RURAL,2017,1,35
1564,08001,URBANA,2017,1,35
1565,08001,URBANA,2017,1,35
1566,05001,URBANA,2017,1,35
1567,76520,RURAL,2017,1,35
1568,05890,RURAL,2017,1,35
1569,08638,RURAL,2017,1,35
1570,19807,RURAL,2017,1,35
1571,68895,URBANA,2017,1,35
1572,11001,URBANA,2017,1,35
1573,47189,URBANA,2017,1,35
1574,05854,RURAL,2017,1,35
1575,11001,URBANA,2017,1,35
1576,11001,URBANA,2017,2,35
1577,63130,URBANA,2017,1,35
1578,76109,URBANA,2017,1,35
1579,19573,RURAL,2017,1,35
1580,76130,RURAL,2017,1,35
1581,54206,RURAL,2017,1,35
1582,52356,RURAL,2017,1,35
1583,76890,RURAL,2017,1,35
1584,08001,URBANA,2017,1,35
1585,08001,URBANA,2017,1,35
1586,08001,URBANA,2017,1,35
1587,25290,URBANA,2017,1,35
1588,05001,RURAL,2017,1,35
1589,25099,RURAL,2017,1,35
1590,05001,URBANA,2017,1,35
1591,11001,URBANA,2017,1,35
1592,63130,RURAL,2017,1,35
1593,17877,RURAL,2017,1,35
1594,11001,URBANA,2017,1,35
1595,25430,URBANA,2017,1,35
1596,54261,URBANA,2017,1,35
1597,19807,URBANA,2017,1,35
1598,19450,RURAL,2017,1,35
1599,19137,RURAL,2017,1,35
1600,44430,RURAL,2017,1,35
1601,19585,RURAL,2017,1,35
1602,20011,RURAL,2017,1,35
1603,54250,RURAL,2017,1,35
1604,11001,URBANA,2017,2,35
1605,68081,RURAL,2017,1,35
1606,54810,RURAL,2017,1,35
1607,17174,RURAL,2017,1,35
1608,19845,RURAL,2017,1,35
